Category,UPC,Reference No.,Item Name,Item Name2,Size,Retail Price,Supplier Cost,GST,PST,Unnamed: 10,TAX4,Supplier,Price Group,Deposit Group,Deposit Amount,Env. Fee,Carton Barcode,Active,Open Item,Scale Item,Redemption Item,WIC Item,Food Stamp Item,Special Item,Reward Point Item,Sale Qty Limit Item,Prepaid Item,Percent Discount Item,Print Label,Carton,Hold Qty,Manage Inv.,On Hand,Inv. Level,Inv. Threshold Level,Discount Rule,Discount Period,Discount Start Date,Discount End Date,Discount Qty,Discount Price,Per Unit,Tax Included,Margin Rate,Default Limited Sale Qty,Tare,Box Cost,Box Qty,Memo,Last Updated Date
cosmetic,4800449556894,,LALA Potato crisps BBQ Flavour 85 gm,,,2.75,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-14,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
cosmetic,620294,,Small Ferrero Rocher,,,2.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,035000556769,,Colgate Tooth Brush,,,2.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,056100082224,,crest 125ml toothpaste,,,2.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,060383992460,,pc all dressed chips,,200g,2.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,060383992552,,pc chips ripple cut,,200g,2.5,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,064947130978,,wonder whole wheat bread,,,4.0,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8934637514673,,SRIRACHA HOT CHILI SAUCE,,,3.5,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,ea,N,0.0,0,No Tare,0.0,1,,
cosmetic,4800888139450,,creamsilk damage control,,,9.29,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-7,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,716221055810,,dried mango slices (philippine),,,18.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4806513103018,,Haleys Tawas Powder Scented,,,3.25,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4806513103353,,Haleys Tawas Powder Unscented,,,3.25,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8996001321812,,Kopiko Coffee Candy,,,17.25,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4809014471075,,Sabanana Chips Lite!,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,8,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4809014471037,,Sabanana Chips Smoky BBQ,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,27,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4809014471051,,Sabanana Chips Roasted Garlic,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,33,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,062600731456,,band aid - flexible,,,5.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,062600061805,,band aid - tru stay 80 pcs,,,5.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,062600061607,,band aid - tru stay,,,4.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,062600965226,,band aid - skin flex,,,4.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,062600476630,,band aid - water block,,,4.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,774310162344,,bulacan banana chips,,,3.19,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-18,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,681131862295,,Great Value Chili Powder,,,2.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,057700017968,,Sour Patch Grape Raisin,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,681131862257,,Great Value Whole Black Pepper,,,2.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,058716991716,,PLANTERS CASHEW - UNSALTED,,,4.29,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,058716991709,,PLANTERS CASHEW - SALTED,,,4.29,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8478,,Brilliant Skin - Skincare set,,,24.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8936220560043,,RENSO COCONUT CREAM,,,2.79,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-16,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8936220560050,,RENSO COCONUT WATER,,,2.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-25,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8936220560067,,RENSO COCONUT WATER 500ML,,,1.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,096619005482,,sparkling kiwi berry,,,2.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,096619995486,,sparkling orange mango,,,2.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,096619020799,,organic coconut water,,,2.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-23,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8935311140300,,instant rice noodles beef flavor,,,1.89,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-20,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8936220560173,,cashews honey flavour,,,10.39,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8936220560272,,cashews tom yum flavour,,,10.39,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8936220560180,,cashews salt and egg flavour,,,10.39,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8936220560159,,cashews cappucino flavour,,,10.39,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8935311140010,,Chicken flavour vietnamese instant rice noodles,,,0.79,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-13,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,851683005710,,chicken flavor asian style instant noodle,,,0.79,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-20,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8935311130257,,hot and sour shrimp flavor instant noodles,,,0.79,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-20,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8935311110327,,instant brown rice noodles with crab,,,2.89,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-7,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8935311140317,,instant rice noodles chicken flavor,,,1.89,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-21,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8935311130318,,oriental style instant noodle Beef Flour,,,0.59,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-32,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4806513742354,,San mig Sugar Free white,,,3.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-6,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4800888206183,,CREAMSILK tRIPLE KERATIN ULTIMATE STRAIGHT,,,12.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-15,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4800888206091,,CREAMSILK TRIPLE KERATIN REPAIR & SHINE,,,12.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-19,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4800888220936,,CREAMSILK TRIPLE KERATIN RESCUE,,,12.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-21,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4800888139481,,CREAMSILK STANDOUT STRAIGHT 180ML,,,9.29,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-22,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4800888180124,,CREAMSILK DRY RESCUE 180ML,,,9.29,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-21,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,638060265581,,ScotchBrite - Sponge,,,1.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-32,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,065651000021,,Eggs - Burnbrae dozen,,,5.69,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,096619307821,,Kirkland Bath Tissue,,,8.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-66,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4806527610076,,ORGANIC BARLEY LEAF JUICE DRINK MIX,,,40.0,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,6,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8090,,DEL MONTE FOUR SEASONS JUICE DRINK,,,2.25,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,827854007517,,PALMOLIVE DISH LIQUID,,,3.59,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,688054001893,,PLOCHMAN'S SUNFLOWER OIL 1L,,,9.29,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,627735222370,,GREAT VALUE EXTRA VIRGIN OLIVE OIL,,,7.29,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,774310255305,,BULACAN SALTED ACHOVY SAUCE,,,3.59,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-24,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,065333909246,,Close Up Toothpaste,,,3.19,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,078300070450,,Stay Free Ultra Thins Overnight Pads,,,9.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,627735018607,,Eco Bathroom Tissue,,,11.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4806519890233,,Uni Kojic Whitening Soap,,,5.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,2092500166810,,Seoul White Whitening Soap,,,3.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-7,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,4809016015314,,Seoul White Bye Bye Acne Soap,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8259,,White Large Egg 30pcs,,1 tray,15.0,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,11,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Deli,827854007548,,palmolive essential clean,,,3.59,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,064200130226,,Lancia spaghetti 900g,,,3.29,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,850019520026,,creamsilk conditioner green,,,10.89,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-21,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Deli,014285000235,,canton noodle (UFC),,,3.29,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,067311283447,,Delmonte orange 2.5L,,,6.79,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,806840004679,,turtle chips sweet corn,,160g,4.0,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,806840004686,,Turtle Chips Choco Churros,,160g,4.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,058000142176,,Colgate Total 170ml,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-12,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,035000974082,,colgate toothbrush 8pck,,,12.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,063209146429,,Tim Hortons Instant Coffee 100g,,,7.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,850008285561,,sparkling squeeze pamplemousse,,,1.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,850008285547,,sparkling squeeze lime,,,1.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,850008285523,,squeeze spring citron,,,1.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,056600393899,,Hershey's Kisses Cookies n Cream,,,14.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,070221005160,,Toblerone Small 35g,,,1.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-24,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,060383003647,,pc chocolate almonds,,,6.19,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,060383998615,,pc chococolate dark,,,6.19,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,062020033949,,Ferrero Rocher T3x12,,,19.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,037000747741,,Swiffer - Sweeper Kit,,,17.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,066721026392,,Chips Ahoy Caramilk,,,5.59,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
